fold,epoch,model,loss,accuracy,precision,recall,f1_score,true_positives,false_positives,true_negatives,false_negatives,learning_rate
4,19,SwinTransformer_Fold4,0.0034835809361766223,97.11952823769562,0.9805735430157262,0.9614512471655329,0.9709182505152278,2120,42,2162,85,1e-05
4,20,SwinTransformer_Fold4,0.003819989508605286,97.05148559764119,0.9752633989922126,0.9655328798185941,0.9703737465815861,2129,54,2150,76,1e-05
5,1,SwinTransformer_Fold5,0.1414048751424728,96.32569743706055,0.9670781893004116,0.9591836734693877,0.9631147540983607,2115,72,2132,90,0.0001
5,2,SwinTransformer_Fold5,0.1034420462422439,96.3483783170787,0.9880611270296084,0.9383219954648526,0.9625494301000233,2069,25,2179,136,0.0001
5,3,SwinTransformer_Fold5,0.08258392045546856,96.77931503742346,0.973817179604961,0.9614512471655329,0.967594705613875,2120,57,2147,85,0.0001
5,4,SwinTransformer_Fold5,0.07484817896466416,97.18757087775005,0.9841786877617497,0.9591836734693877,0.9715204409738172,2115,34,2170,90,0.0001
5,5,SwinTransformer_Fold5,0.06116710727698207,97.02880471762305,0.9692307692307692,0.9714285714285714,0.9703284258210646,2142,68,2136,63,0.0001
5,6,SwinTransformer_Fold5,0.054503431691388694,96.9607620775686,0.971753986332574,0.9673469387755103,0.9695454545454546,2133,62,2142,72,0.0001
5,7,SwinTransformer_Fold5,0.047908810287586624,97.27829439782263,0.9745106964041875,0.9709750566893424,0.9727396637891867,2141,56,2148,64,0.0001
5,8,SwinTransformer_Fold5,0.03564466545021392,97.07416647765933,0.9658886894075404,0.9759637188208616,0.9709000676742612,2152,76,2128,53,0.0001
5,9,SwinTransformer_Fold5,0.03312360643141564,96.91540031753232,0.9700136301681054,0.9682539682539683,0.9691330004539265,2135,66,2138,70,0.0001
5,10,SwinTransformer_Fold5,0.030647061112558993,97.1648899977319,0.9722979109900091,0.9709750566893424,0.9716360335829363,2141,61,2143,64,0.0001
5,11,SwinTransformer_Fold5,0.013208514515738805,97.2102517577682,0.977961432506887,0.9659863945578231,0.971937029431896,2130,48,2156,75,1e-05
5,12,SwinTransformer_Fold5,0.00882105874312365,97.11952823769562,0.9739963503649635,0.9682539682539683,0.9711166704571299,2135,57,2147,70,1e-05
5,13,SwinTransformer_Fold5,0.006778063189882311,97.2102517577682,0.9770852428964253,0.9668934240362812,0.9719626168224299,2132,50,2154,73,1e-05
5,14,SwinTransformer_Fold5,0.006198435156559002,97.11952823769562,0.9727024567788899,0.9696145124716553,0.9711560299795594,2138,60,2144,67,1e-05
5,15,SwinTransformer_Fold5,0.004978745203463843,97.34633703787708,0.9771480804387569,0.9696145124716553,0.9733667197814705,2138,50,2154,67,1e-05
5,16,SwinTransformer_Fold5,0.005120279497595744,97.09684735767748,0.973120728929385,0.9687074829931973,0.9709090909090909,2136,59,2145,69,1e-05
5,17,SwinTransformer_Fold5,0.0024607652547692983,97.14220911771376,0.9744408945686901,0.9682539682539683,0.9713375796178344,2135,56,2148,70,1e-05
5,18,SwinTransformer_Fold5,0.003143326208054123,97.07416647765933,0.97483989021043,0.9664399092970521,0.9706217262582555,2131,55,2149,74,1e-05
5,19,SwinTransformer_Fold5,0.0034437594994879755,97.4143796779315,0.9820193637621023,0.9659863945578231,0.9739368998628258,2130,39,2165,75,1e-05
5,20,SwinTransformer_Fold5,0.002275956563892947,97.23293263778635,0.9744874715261959,0.9700680272108844,0.9722727272727273,2139,56,2148,66,1e-05
